zipcode,latitude,longitude,state,population,bedroom_number,bathroom_number,living_space,land_space,year_built,2015,2016,2017,2018,2019,2020,2021,2022,2023,net_income,2024
78945,29.91594,-96.89031,TX,10570,3,2,2298,533,1955,198170.81,214452.62,228297.69,235260.68,248225.54,267249.68,320161.5,365162.42,370586.04,20302,346039.32
78946,30.18947,-96.77412,TX,955,2,2,1775,13,2005,255174.96,275802.15,293489.46,320964.88,340493.7,365304.36,429553.26,468268.16,446542.53,2224,438658.73
78947,30.42378,-97.04183,TX,4589,4,3,2620,705,1994,192357.22,210425.57,227927.45,252337.45,270142.77,295779.08,351577.14,413853.01,394961,8507,405520.69
78950,29.90735,-96.48518,TX,2166,3,3,2488,24,1960,278854.64,296050.17,316179.26,335451.01,347485.45,365524.88,421321.1,480228.39,457473.05,2928,471719.39
78953,29.85552,-97.35214,TX,930,3,2,1900,40,1946,270767.9,297739.15,323398.1,339280.56,348009.75,380722.62,492651.37,614404.29,562272.75,1987,584894.98
78954,30.04507,-96.69774,TX,1245,4,4,3254,11,2007,441906.84,472799.09,500495.09,545013.1,597889.17,646042.14,885052.14,1135495.14,1099727.85,1956,1073298.95
78956,29.68322,-96.93454,TX,5436,3,2,2199,342,2007,208194.11,222532.38,229371.07,235844.18,255302.01,275335.04,317417.42,349226.66,345971.36,11741,332715.3
78957,30.01279,-97.17481,TX,9685,3,2,1790,2462,1964,165737.17,184314.92,198931.6,217078.98,224168.93,240405.25,291053.05,358207.6,342618.05,18979,351145.33
78962,29.66951,-96.73815,TX,4801,3,2,2580,1501,1957,166687.53,174689.1,180709.84,189173.09,203959.81,217208.49,254513.21,276052.42,260922.98,8891,259213.32
79007,35.66635,-101.41444,TX,13915,3,2,1591,6268,2002,70832.66,73651.34,72815.03,73007,76176.3,76390.78,82133.77,87843.71,84162.57,23236,86325.08
79015,34.95259,-101.89925,TX,22493,3,2,2112,2576,1976,168486.17,175459.55,180983.6,186760.95,192756.42,200462.24,225164.17,254453.34,262244.57,35924,250901.16
79019,34.98099,-101.39288,TX,1914,3,2,1344,0,2005,115282.7,121600.69,123062.73,128830.12,137333.06,143721.26,168521.6,185762.78,178262.32,3145,176298.33
79029,35.89513,-102.02756,TX,15875,3,2,1654,5725,1994,114614.05,119617.75,129253.6,148550.34,146014.54,151475.99,162429.83,172560.01,169742.55,31395,174088
79035,34.68301,-102.78573,TX,5434,2,1,1398,0,2008,85373.91,89530.14,90581.8,94986.75,97821.23,104905.08,122492.95,129827.19,123508.14,9592,116851.57
79036,35.59727,-101.54826,TX,5035,3,2,1623,1460,1932,98357.05,104712.62,103820.08,108809.38,113304.51,115804.23,125419.54,133962.76,130401.7,7871,131512.96
79041,34.0376,-101.93466,TX,2821,4,3,2612,8000,2001,83741.09,87514.63,87892.19,86583.21,88090.88,98420.51,106731.98,111017.86,103002.66,6552,111606.99
79042,34.74802,-101.89449,TX,1203,4,2,528,3265,1935,83766.88,89916.81,93463.31,97919.34,104599.92,114312.59,130684.83,143965.03,138308.49,1775,139594.76
79045,34.89831,-102.51228,TX,18634,3,2,2179,4257,1900,77138.24,78771.05,82235.95,90475.13,99914.97,118368.42,140455.94,149997.45,148622.5,45514,138329.86
79065,35.52363,-100.90378,TX,19538,3,1,1598,6009,1925,75361.27,73905.19,69550.99,66412.44,70266.33,72329.23,77757.83,81188.64,82261.87,35978,76601.81
79068,35.33633,-101.45226,TX,3253,3,2,1800,5147,1966,112716.68,116276.45,120791.58,128956.8,134732.58,141740.76,155925.26,168771.17,169593.33,4382,165683.36
79072,34.1719,-101.745,TX,25831,3,2,2794,4219,1996,78789.2,80630.52,82197.45,85907.78,90040.4,97115.92,103668.62,115799.17,112419.27,58248,118570.44
79086,36.13538,-101.79255,TX,3023,3,2,1848,1800,1993,103801.51,101881.92,113798.68,125311.4,123551.1,134433.32,139208.12,136255.02,134275.92,3281,136163.73
79088,34.57463,-101.69315,TX,5213,3,2,2290,2940,1964,51200.12,54844.69,55828.35,62980.49,65501.24,73208.26,79820.01,91582.8,84979.47,11453,92356.24
79101,35.20605,-101.83946,TX,2335,2,2,2108,7000,1973,56865.43,60415.22,62136.27,64817.39,67824.79,71549.46,82807.96,94403.57,99262.47,7250,88833.54
79102,35.19948,-101.84661,TX,9898,3,2,1850,5809,1949,86080.4,90413.82,94213.76,98402.03,103323.13,108568.15,121675.78,136576.8,140399.43,25630,134734.24
79103,35.18297,-101.7999,TX,10758,3,2,1204,6155,1956,79084.24,82940.39,87816.38,93028.13,96636.28,102913.77,117763.85,133289.6,143283.17,27422,130499.91
79104,35.2011,-101.79017,TX,6705,3,1,1206,6221,1968,51177.54,53375.85,53976.26,57585.23,61840.53,67648.57,77385.75,88964.42,95872.67,21793,85580.24
79106,35.20369,-101.89178,TX,27668,3,2,1871,5927,1948,97314.42,101141.3,105360.4,108668.74,112062.47,117112.3,131265.78,149459.59,157066.19,66048,149633.06
79107,35.23119,-101.7946,TX,39829,3,2,1184,6183,1977,49888.66,52319.44,54552.23,57818.2,61230.46,66428.37,77849.96,89636.68,95994.56,96662,88750.02
79108,35.37511,-101.80307,TX,10549,3,2,1714,1274,2006,106155.83,111221.34,116054.53,122824.32,130579.15,138427.4,157661.63,179140.75,183152.96,25986,176530.22
79109,35.1665,-101.88633,TX,43167,3,2,2162,4258,1940,143190.12,148797.4,153323.78,156938.03,159990.6,166951.1,187391.33,215001.42,222775.9,90547,214950.12
79110,35.14946,-101.87109,TX,19235,3,2,1337,5548,1936,95876.78,100182.09,105351.57,108887.32,112880.34,117981.13,132696.46,151546.23,159051.41,42393,150299.84
79118,35.10103,-101.74863,TX,25963,3,2,2181,3908,1969,160975.42,166655.41,169966.68,172311.52,176468.88,182934.33,206561.22,237245.87,243844.31,44402,234821.94
79119,35.10876,-102.01968,TX,20387,4,3,2715,2367,2004,244744.09,251198.99,256834.62,261845.86,267381.13,275161,306109.28,348962.27,360277.73,23468,352741.3
79121,35.17447,-101.92922,TX,5388,3,3,2511,3055,1994,186605.08,195399.04,199445.09,202852,205483.68,212251.53,235455.77,271196.89,277118.74,9425,275062.42
79124,35.26891,-102.02705,TX,10847,4,3,2614,1076,1971,244055.26,253536.06,258389.5,268620.75,276794.99,285214.04,315751.13,362034.06,368905.52,13974,368443.16
79201,34.4101,-100.33521,TX,6817,3,2,1382,4327,1963,57199.12,62268.57,59930.71,62757.82,68954.71,75031.66,86534.24,95606.12,92045.37,12327,89727.31
79311,33.85781,-101.88228,TX,3767,4,2,1794,5249,2002,91905.11,98060.93,100489.68,107290.45,111512.8,122990.27,136271.3,149463.74,149905.8,6638,148222.87
79316,33.13478,-102.3058,TX,10180,3,2,2384,2441,1964,100601.21,106423.12,101873.68,99527,105345.84,116854.08,113846.26,112612.19,101282.29,23289,114353.51
79322,33.65887,-101.19814,TX,1802,3,2,1448,4814,1995,59929.26,60162.1,60973.7,66495.62,73154.64,73116.03,75631.91,72937.51,65308.36,4531,71137.51
79325,34.40798,-102.93821,TX,2218,4,2,2424,1,1992,113230.2,123583.95,121837.29,120542,123798.42,130746.81,151652.2,169697.97,161167.34,3425,164374.12
79329,33.72503,-101.68807,TX,3086,3,2,1940,3530,1973,134025.91,134977.22,150393.89,160202.76,157148.08,167325.92,184624.44,206150.73,212771.32,5913,207427.51
79331,32.66775,-101.97488,TX,11726,3,2,2019,4319,2005,77232.52,82143.34,81210.29,82696.09,87425.61,96900.72,105279.06,101678.63,91956.31,22159,93560.14
79336,33.59962,-102.40214,TX,15785,3,2,1967,3918,2004,110583.36,114452.03,116739.62,121433.07,130177.74,137655.68,145221.14,152008.1,148629.98,33355,150979.11
79343,33.65096,-101.54459,TX,1695,2,1,792,7013,2005,72195.6,73090.42,70516.21,75370.52,84849.45,86628.01,87353.94,85212.59,82434.1,3319,79652.39
79358,33.4321,-102.20017,TX,1365,4,2,2878,9,1950,132401.05,141014.92,150931.74,152297.31,163656.25,178224.07,201765.06,227526.4,225167.94,2452,223353.18
79360,32.69018,-102.72482,TX,16584,3,2,2381,2466,1999,162148.59,167118.02,167698.02,173572.44,178822.19,184576.17,196403.71,211287.68,207347.03,26428,211707.42
79363,33.70769,-102.03804,TX,5827,3,3,2390,2600,1925,172555.42,172493.56,188670.27,202120.42,202392.33,211873.86,233541.45,258592.02,259187.68,10646,261443.98
79366,33.53016,-101.68367,TX,1107,3,3,2717,5649,1965,218011.69,219521.29,244676.17,270719.95,272334.13,282684.52,309244.01,348333.33,356426.84,1327,356605.19
79382,33.46578,-102.02282,TX,9355,4,2,2159,6533,1956,112999.45,130576.08,168058.31,189636.51,196230.79,203114.38,236791.95,263689.1,268080.57,15216,254019.79
79401,33.58683,-101.85179,TX,9045,3,3,1729,4828,2006,94184.31,94991.24,103727.06,113883.74,114075.44,119743.77,135428.07,151886.91,156613.85,16237,152456.46
79403,33.6433,-101.76595,TX,16001,4,2,1750,5918,1914,61459.47,60615.03,62426.09,69718.19,72987.65,79704.71,88413.67,97229.12,100135.28,49572,100247.06
79404,33.52651,-101.79856,TX,9312,3,2,1827,5404,1986,57120.41,58812.93,61774.29,66645.1,65308.46,69947.75,79703.73,89218.41,92881.3,30670,88901.9
79407,33.56566,-102.08895,TX,21211,4,3,2341,4897,1936,130281.49,131922.11,146072.84,156169.59,154198.86,161328.75,181095.38,206445.1,211067.9,50372,212690.52
79410,33.56962,-101.89124,TX,10570,3,2,2169,6621,1978,106742.46,110493.3,124791.12,133613.46,128944.73,133782.6,152699.1,175334.1,182557.82,19073,174293.85
79411,33.57012,-101.85773,TX,6623,3,1,1263,6854,1920,59914.17,60512.99,70579.15,75484.53,74224.43,78483.06,92818.27,106351.86,111162.91,23587,101857.67
79412,33.5464,-101.85765,TX,15719,3,2,1638,7094,1971,74435.63,74648.93,83370.48,90274,87941.88,92921.73,106162.93,121326.08,126330.8,46374,122430.37
79413,33.54576,-101.88775,TX,23265,3,2,2121,7113,1960,118794.99,122119.31,136032,146226.33,140651.65,146836.18,165082.83,188550.26,192644.5,48363,189522.15
79414,33.54862,-101.91943,TX,18081,3,2,1670,7367,1959,93194.55,95722.69,107292.21,114919.69,111743.42,118330.36,133925.98,152500.94,157331.96,50705,153553.34
79415,33.69863,-101.90497,TX,17048,3,2,1660,4066,1970,61133.95,62113.14,67293.32,71707.72,71315.04,76371.2,85376.2,98605.75,104219.64,52098,101467.13
79416,33.60473,-101.97658,TX,34864,3,3,2234,5194,1994,128825.56,130268,144287.01,154423.06,148189.46,152966.44,171885.73,197833.08,203745.96,72316,202960.31
79423,33.43376,-101.84751,TX,41950,4,3,2223,6365,1990,153408.77,154188.81,168242.58,177825.36,169348.1,175856.49,195682.49,221823.41,227958.08,72027,227759.11
79424,33.46865,-101.93881,TX,49721,4,3,2402,6185,2006,201207.5,198606.2,213909.14,222161.16,214415.12,220898.37,244833.96,277889.36,284904.07,71354,283625.2
79501,32.74332,-99.89332,TX,2686,3,2,1758,3867,2000,75978.77,84881.02,82715.77,84894.73,89702.86,96457.43,101216.94,110781.46,117676.77,7137,110674.16
79504,32.31336,-99.35271,TX,3147,4,2,2575,1168,2004,100949.64,109269.22,107276.43,115415.21,122358.3,130005.43,139078.13,148346.63,136696.58,6042,148824.68
79508,32.26999,-99.83032,TX,1061,3,2,2420,1974,1995,144292.47,147112.35,151622.29,159054.65,162700.45,169496.18,194430.09,213115.51,218362.02,2579,206223.51
79510,32.26006,-99.52872,TX,7673,3,2,2080,1375,1976,107487.12,119940.69,122916.65,132979.29,140504.15,149718.84,166930.64,179890.38,172500.57,17131,173040.72
79511,32.42982,-101.26699,TX,1165,3,2,2021,857,1957,151847.81,153104.22,139642.08,150349.83,161695.82,174352.56,179724.16,182954.32,180407.14,2144,182815.51
79520,32.87581,-100.13012,TX,2393,3,2,1923,1423,1953,67589.23,70350.64,64544.16,72072.15,74190.14,73994.73,74718.03,81055.9,83560.38,4794,84608.39
79525,32.62745,-99.82711,TX,2481,3,2,1772,13,1954,129202.9,146257.16,145875.45,153132.84,165836.53,178486.67,205770.27,234044.2,227532.1,6140,224292.28
79526,32.6443,-100.75192,TX,868,2,2,2379,9,2007,136163.87,146503.21,145102.39,142882.4,145405.92,153825.2,170780.05,180338.05,161714.84,1745,170127.24
79536,32.47333,-100.02859,TX,5703,3,2,1720,1147,2002,88439.59,96922.65,100089.83,104114.79,105600.43,109515.92,129785.6,148321.46,151351.37,10408,141771.57
79545,32.41806,-100.57753,TX,1855,3,2,1958,0,1967,92595.08,94880.05,98868.75,105197.31,111140.86,113603.88,126834.64,133637.59,133211.07,3748,128556.11
79549,32.90152,-100.90407,TX,15814,3,2,1851,4201,1958,101687.04,101579.88,97361.76,98309.1,101900.94,107579.21,115227.82,118898.37,115213.01,25787,115266.64
79553,32.93785,-99.84022,TX,3256,3,2,1785,0,1959,74477.71,80667.77,75813.81,77738.6,80500.31,85537.95,86344.78,91565.2,80193.37,7925,93297.43
79556,32.48451,-100.39263,TX,12687,3,2,1909,5107,1920,95392.08,100783.07,99079.32,97553.48,103214.82,107641.91,115045.7,115932,107592.07,28969,110598.26
79562,32.24168,-99.86766,TX,4150,4,3,2445,916,2005,228726.91,236202.35,244111.11,254345.19,262770.85,273219.86,307460.27,348897.96,354127,6309,350702.09
79563,32.42222,-99.90929,TX,1149,2,2,1756,2,1956,63900.47,68806.85,66838.71,69556.91,71019.71,76956.29,89538.68,99762.3,99655.81,3615,92300.71
79567,31.97678,-99.97787,TX,3112,3,2,2202,2819,1947,50123.02,49084.11,51180.87,56934.06,58376.06,61708.46,66552.69,72448.54,62523.04,7512,72601.55
79601,32.57226,-99.64921,TX,27033,3,2,2009,4741,1992,110032.29,115316.02,118721.26,125607.17,130300.52,137793.01,155705.01,174258.93,180810.92,43096,168774.65
79602,32.33568,-99.6699,TX,26933,3,2,2114,3618,1955,155097.98,160698.95,164891.62,172723.05,178045.99,183594.46,203350.85,231233.8,238668.01,44833,230216.79
79603,32.39904,-99.89222,TX,23956,3,2,1697,5141,2007,68778.98,70974.39,73381.95,79519.44,83148.87,90548.94,105207.13,117049.02,123315.5,67323,114658.37
79605,32.43394,-99.78182,TX,28611,3,2,1691,5778,2004,93676.36,98590.07,102367.3,108973.77,112055.15,118776.24,134093.8,149471.91,156647.76,76622,148668.62
79606,32.35477,-99.83139,TX,26810,4,2,2148,4783,2004,179656.11,184927.61,189549.49,196495.95,200769.48,206186.79,227438.23,258850.41,266908.76,48833,262539.33
79701,31.99239,-102.08105,TX,30348,3,2,1813,5344,1980,144689.82,139407.5,137814.07,151910.4,177513.62,189293.21,185105.22,185526.57,181533.9,67074,192091.06
79703,31.97998,-102.13158,TX,22257,3,2,1547,6938,1928,156318.54,152539.04,150168.72,164247.1,192714.11,206547.43,203562.26,204704.7,204731.93,40097,208052.02
79705,32.09619,-102.0508,TX,40134,4,3,2497,5311,1991,250863.78,239724.54,240061.03,264612.18,297111.3,308241.11,304087.69,313543.2,318070.55,58492,330139.19
79706,31.83622,-101.97025,TX,31088,3,2,2272,2343,1880,258309.9,250601.75,253185.65,278032.32,314703.66,331951.25,324394.71,328424.57,331125.92,45830,339576.79
79707,32.03304,-102.21189,TX,36167,4,3,2687,5533,1995,295598.23,281512.58,281202,309096.44,345811.33,354428.79,349555.82,362644.74,369917.28,46942,383004.87
79714,32.32947,-102.71323,TX,18184,3,2,2207,4955,1997,148514.5,161062.76,164874.2,169527.46,186298.33,205482.46,218550.08,224965.29,211798.23,27264,215244.66
79720,32.20171,-101.51395,TX,32431,3,2,1818,3803,1926,136423.08,132620.33,119198.34,126186,143583,155831.83,156328.44,151626.3,140428.12,53298,148704.75
79731,31.4477,-102.56095,TX,4473,3,2,1863,6294,1950,96986.92,106107.72,110985.87,127900.86,138576.44,147377.74,165085.45,176591.65,169294.3,7597,168190.46
79745,31.85302,-103.03325,TX,6559,3,2,1811,5649,1875,53454.82,61043.26,64557.93,69766.93,87676.35,109124,126557.24,125373.28,105341.48,11746,106321.61
79758,32.0112,-102.33569,TX,2286,4,3,3573,6,1977,241264.94,243430.07,239411.13,254971.63,296498.73,328412.88,346161.89,347831.49,340502.12,4195,340554.25
79761,31.85603,-102.3485,TX,31566,3,2,1838,5267,1920,120034.59,122859.12,121699.17,131763.78,159040.92,178755.99,174384.44,168585.71,166634.6,64666,167670.35
79762,31.92573,-102.35502,TX,40728,3,2,1903,6134,1951,161198.79,162067.47,158838.25,168040.83,194288.08,213434.26,210963.47,210138.64,213523.13,72862,210480.2
79763,31.80766,-102.46744,TX,35900,3,2,1697,4789,1976,123270.27,126342.48,123544.41,133281.3,162250.01,183762.62,179745.54,174197.18,168946.3,78680,173946.93
79764,31.88546,-102.47378,TX,25871,3,2,2015,1963,2006,146304.53,148828.47,144373.18,153774.37,181195.07,203637.79,199048.07,193018,189717.9,49139,193040.18
79765,31.92205,-102.29878,TX,20155,4,3,2416,5500,1959,250356.44,246136.02,235814.17,242288.23,275682.6,296946.13,297848.38,298381.27,300536.96,16451,301452.43
79766,31.71014,-102.36185,TX,10755,3,2,2057,3,1941,202755.29,203124.13,199734.29,210736.61,241776.8,267449.1,269019.22,263071.4,254292.86,15694,259501.17
79772,31.39852,-103.5867,TX,13843,3,2,1897,4705,1928,116406.02,125358.52,123711.63,135352.71,153850.94,176801.1,197967.93,211501.2,162859.35,23205,198410.92
79782,32.18599,-101.88823,TX,4782,4,2,2114,2417,1985,150393.69,145841.69,148426.74,164136.5,195288.48,214808.82,218162.18,219073,202431.25,7208,220492.04
79821,31.97677,-106.59822,TX,6645,4,3,2364,3049,1941,109914.17,115617.04,119460.99,120494.46,123286.07,130861.77,149573.04,174607.53,188512.71,15035,176473.56
79830,29.89491,-103.49925,TX,7948,3,2,1738,3571,1926,162851.64,166810.82,167886.05,175941.33,183780.11,193474.75,222100.7,254168.08,242442.16,13327,248293.36
79836,31.56975,-106.2112,TX,8042,3,2,1968,1852,1920,113083.95,109988.85,112519.44,113016.73,117754.73,124579.96,139051.29,158708.04,168701.92,20343,158619.48
79838,31.49362,-106.17024,TX,5687,3,1,1319,4501,1950,84361.3,82099.94,84449.31,88188.55,94112.13,102502.24,115700.52,127298.39,130988.61,28624,123400.25
79849,31.56449,-106.25275,TX,13183,2,2,1415,1483,1959,83318.31,84178.13,86765.52,86442.78,95924.88,103348.97,117005.94,132176.29,145856.3,48590,128583.76
79901,31.7597,-106.48049,TX,8518,4,3,2296,5401,1930,69551.5,72068.94,72279.85,72149.73,72428.08,81099.19,94168.01,102917.22,113842.32,48289,105058.55
79902,31.78431,-106.49768,TX,19984,3,2,1738,4433,1965,153857.86,157547.02,162583.75,166700.18,171219.67,180546.02,205061.66,234136.91,246615.11,62002,233669.83
79903,31.78622,-106.44194,TX,15849,4,2,2269,4768,1976,91081.07,95045.53,99010.29,102370.78,105290.72,113382.72,129724.85,145166.96,153725.45,59770,146396.75
79904,31.85005,-106.45417,TX,32148,4,2,2017,4506,1965,96944.65,98171.23,102221.76,103366.96,104669.13,113669.31,131726.51,151614.21,163614.45,92505,154049.38
79905,31.76665,-106.42523,TX,21953,3,1,1212,2759,2007,80365.62,83800.79,86520.83,86883.46,90078.38,96261.25,109555.52,122689.4,131983.87,89820,123006
79907,31.7074,-106.32681,TX,50696,4,2,1948,5228,2007,93515.6,96027.25,100308.38,101578.73,104045.77,111231.51,126647.19,142791.45,156222.72,184936,153561.03
79911,31.9361,-106.53569,TX,7668,4,3,2243,5160,1974,231646.53,232342.43,233269.13,233628.7,238391.53,247713.74,279539.73,329880.14,350978.91,5577,335499
79912,31.84839,-106.53272,TX,78470,4,3,3080,4596,1978,175288.28,176966.61,182756.19,186165.07,190156.79,199505.81,226544.62,261930.85,280414.53,170804,267310.11
79915,31.74593,-106.37245,TX,36505,3,2,2231,5640,1954,89722.36,92144.2,96574.15,98025.06,99475.45,106865.58,123382.55,139180.02,148313.91,131598,142420.21
79922,31.81126,-106.55823,TX,7210,5,4,3545,2648,1968,220823.53,221201.5,231268.17,235973.71,240441.37,252384.24,284199.41,327019.42,354558.45,15818,336318.62
79924,31.90224,-106.41355,TX,59420,3,2,1536,6501,1969,95460.9,97444.54,103283.49,105119.92,107978.61,117139.79,135541.67,156136.08,168894.33,176934,160100.49
79925,31.79851,-106.36327,TX,38947,4,2,1998,5559,1978,133079.72,136887.53,141531.29,143285.22,144578.73,153795.72,174618.43,196677.57,210073.68,108925,199261.3
79927,31.64566,-106.27359,TX,42140,4,3,2228,4922,2009,106084.19,109090.01,111753.3,113734.35,117163.57,123968.99,141126.17,163950.52,177091.44,129618,173133.5
79928,31.67896,-106.11511,TX,76392,4,3,1923,5302,2008,147361.1,149221.97,152734.7,155297.04,159313.48,166034.52,188692.01,222905.48,235769.72,162337,229530.79
79930,31.81078,-106.46846,TX,26787,3,2,1611,5570,2000,92201.32,95634.13,99443.1,100753.23,105362.61,113333.84,130551.11,147902.2,157735.59,88252,147466.34
79932,31.87753,-106.6068,TX,28594,4,4,2911,2628,1935,176934.86,179033.62,183000.01,185882.25,189696.92,198709.5,226266.56,265277.04,284235.96,64695,272372.85
79934,31.95206,-106.434,TX,26916,4,3,1858,5680,1995,138851.74,140395.78,144044.67,146709.51,149589.8,157418.79,179247.74,211339.4,227529.7,52143,215455.05
79935,31.76804,-106.33029,TX,19073,3,2,1670,4356,1977,137056.9,139848.83,145683.58,146447.51,149132.47,156838.38,176646.79,203449.85,217041.27,47940,203419.08
79936,31.77373,-106.29631,TX,107579,3,3,2266,4808,1958,120197.98,122715.88,126302.68,128403.43,132271.22,140227,159298.83,184177.53,199986.1,301052,196626.41
