zipcode,state,City,P_2015,P_2016,P_2017,P_2018,P_2019,P_2020,P_2021,P_2022,P_2023
77518,TX,Bacliff,116249.26501995338,126585.24285358099,136419.69637741,148594.8058290144,154479.92199807076,163421.9608608628,180959.9662111466,208104.5323203398,209820.08967551007
76273,TX,Whitesboro,140664.85605968515,154563.18497664316,168033.3602429149,185419.39005136283,198704.04838780293,216551.46185121112,258624.88568131338,303546.15994020744,306045.65755732486
77995,TX,Yoakum,120220.93887972286,124981.03523431276,127292.39067792095,131647.68999339253,143818.05957381506,156196.46762220564,175809.53508904463,196736.73952801913,189233.64015852494
75114,TX,Crandall,137278.3242252328,152374.69688184865,169161.86012154198,185183.16645038515,195323.3026142495,205390.73126006627,242388.6427703308,292053.6189555855,287654.2669454928
78112,TX,Elmendorf,130950.73977835361,143258.92811171664,153393.75356820572,166440.9392219068,170352.51802573688,184011.33307197678,211196.1281329668,239089.78943453974,230771.04741783178
79102,TX,Amarillo,86080.39661977615,90413.81745732321,94213.76292657947,98402.02853332972,103323.1343798198,108568.15496341295,121675.77936218561,136576.7958920791,140399.43086999137
78408,TX,Corpus Christi,73418.23393972349,74253.8659281588,78208.018943557,81152.64380475745,87222.29130589987,96874.96484236186,102392.03410530784,100343.45164339058,97312.81864156837
78942,TX,Giddings,157901.76202183127,167776.01808584813,175874.01084353434,195240.06474959865,206912.407501713,224203.87757758956,259502.8179092269,294671.9248917994,285610.6127268166
76711,TX,Waco,56880.81118613657,60847.90418077293,66800.53726185983,73764.82339860628,81868.09626874146,92032.84982466756,110953.31102694581,138008.69309745057,144433.67457167146
78730,TX,Austin,546030.9972561169,572641.5011765509,591929.7124315877,615486.3509348364,639421.3906781413,698758.7417514231,952735.9455843478,1167866.5465856316,1092777.9049672023
78063,TX,Pipe Creek,181550.35964070147,192253.30801875886,206746.60028325356,225608.1300054828,240293.60658009944,258631.51845507286,308848.57411567256,360497.79023246217,348563.3545066212
75708,TX,Tyler,81134.69607752924,87155.2937614157,97473.10060464063,107791.56021702797,109894.63744958364,120477.8051250513,138851.58444115423,155073.79751298847,166394.91855695087
75182,TX,Sunnyvale,347042.2675223462,379839.7970889592,402280.87350788823,416866.36801835854,425027.13722280157,438397.11419788684,508712.26093384903,615573.1076556898,636919.9675408355
78362,TX,Ingleside,134952.45486621917,146017.05831064735,152175.9106247717,156729.41481086964,163731.13586227424,170424.93452999395,183872.4686998085,201716.88786242684,209716.7765900204
78834,TX,Carrizo Springs,101632.61552544769,98017.77250497449,94941.38759100037,98950.53501274764,105175.5958785622,111238.55157299041,117105.43384331837,120979.37998032694,116397.36403704663
79103,TX,Amarillo,79084.24175420353,82940.39329033387,87816.3776283452,93028.1292662564,96636.27833565586,102913.76883647892,117763.8474680747,133289.59879083367,143283.1708095703
75789,TX,Troup,140349.19071884445,150324.30914962862,158471.54157865536,161885.159895035,170422.47569989887,189382.93870792168,221531.28530115008,257733.5608980183,265360.8000039776
79382,TX,Wolfforth,112999.44670166518,130576.08058349381,168058.30699658912,189636.51330204858,196230.7883216905,203114.37930803405,236791.9479341812,263689.09540693584,268080.57174070954
76567,TX,Rockdale,109049.97822691644,116573.74864862522,121685.71842119763,135107.9093847543,149909.3663431475,158238.01349671464,181159.47329593918,217879.15444383133,219140.80439861785
77418,TX,Bellville,212666.03211506433,227786.2994545078,238931.56904871002,250134.75974875744,260745.9132825539,272315.25116136717,309442.5270423054,362797.06178192655,362806.6589969581
76446,TX,Dublin,118603.20366431325,127046.42097774766,130329.45355021513,139318.39845072085,148841.10640705816,163996.76616093566,194380.06017268056,232349.70783753725,240129.8588574348
75210,TX,Dallas,48565.51895551922,51731.04774057103,59454.132974564774,74279.29026047282,84009.41410979244,96094.69418581262,115890.91854562663,138843.29710756696,139193.33949132875
76667,TX,Mexia,80334.47547723397,81036.7087956642,81003.2706398192,84609.86892464953,87361.94639278231,92516.37566682167,108247.19232681113,126690.45846841442,127056.66168019276
79401,TX,Lubbock,94184.30612936713,94991.23632439163,103727.06446656323,113883.74062623344,114075.43830306677,119743.77107675195,135428.06590342824,151886.910849724,156613.8503761837
76539,TX,Copperas Cove,177291.25045761754,183701.80448178327,193318.21017172537,210891.91476437193,225936.52074654622,242667.76851013384,285282.1128980298,344550.17960698996,347329.84690033883
78003,TX,Bandera,174138.44819252045,183050.3268282594,195147.04615823957,214400.96570755742,229328.58341158283,245964.31022793753,294430.9994594323,351034.66600296256,343558.30611832085
79404,TX,Lubbock,57120.40999731032,58812.9272747832,61774.290623682136,66645.1045478239,65308.464266389616,69947.75121198791,79703.7267824075,89218.40833076573,92881.30046762363
78652,TX,Austin,267053.7062173438,290117.96765083505,305748.6843006205,316241.7446801506,328065.2262076009,354358.92019522167,458583.9918416042,556424.362449053,515815.5879284147
78957,TX,Smithville,165737.1716101465,184314.9211921515,198931.604217816,217078.98407902961,224168.92924860003,240405.25000010207,291053.04537473246,358207.60010110145,342618.0536073799
75125,TX,Ferris,123578.86440351768,132726.2089127525,154778.7388927715,183839.6078564752,197251.41526856297,216128.38698941632,247649.4196675742,278321.1571910228,267896.5746797784
78639,TX,Kingsland,248510.3479623675,257637.3706184281,269814.94144205813,292187.9508167338,307672.53699900117,332381.65459417173,415745.9166480818,521636.28034172085,494463.5148551191
75135,TX,Caddo Mills,154926.30713357442,171161.8006275667,196685.34134166,221268.07577102087,237003.27991181868,255217.41697373675,301175.5707862225,359003.5476296353,356820.3191846196
78231,TX,San Antonio,260543.7085659875,274772.2719344284,289644.62984632445,303163.51472123596,313037.16244631197,326382.5693168757,366929.57291202823,426543.2082416651,439189.07355932484
75161,TX,Terrell,146839.5994550376,163653.69557368467,177246.29914679567,198395.24170186464,211610.25129751282,227009.98887836744,275249.47273484804,329406.965365595,326841.422492372
75758,TX,Chandler,162439.1787564633,168771.30404977396,174774.8304144073,185196.44272937757,184718.81761474707,196560.10996436808,230383.89734083632,266615.07867962634,271947.72194407496
77480,TX,Sweeny,137131.43002319263,150311.3988496885,160046.80342532793,168008.85614873204,180740.9074679051,187263.8350331873,206934.18236089832,231116.2424245186,226719.22046553437
76655,TX,Lorena,173434.86818284335,185956.81909979996,202100.0026096472,216843.00009956353,229602.40106688536,244826.2059814878,288647.30244118156,347987.01121572487,356737.2342738382
75495,TX,Van Alstyne,199554.41662083808,219415.83036249576,240125.03227032293,266353.18837922625,275237.0923631073,288461.2804762596,341047.6451363238,414089.0964094408,421069.00564457366
77554,TX,Galveston,303896.98718019336,320904.17111292743,330357.3013864274,340714.78933513054,355565.23434623936,377582.0788575152,469300.4330040424,577515.0092775277,569107.8349122468
76571,TX,Salado,275023.49087783153,287565.2248480551,303668.128100177,323225.4060956321,341117.18958531,363918.67582002695,429748.00522179523,529321.8752184865,535452.6031485462
79766,TX,Odessa,202755.290257728,203124.12916860814,199734.29252999718,210736.61284598216,241776.8019901767,267449.10167182604,269019.21738937957,263071.40428949945,254292.86169113722
75949,TX,Huntington,125103.9249383955,129694.78529830316,134785.31992394922,136635.64182020622,147394.07842029168,161405.2514900798,188563.67194486293,209584.35666812942,203957.4937111945
77964,TX,Hallettsville,189712.68440015215,200244.21423835141,212421.940182919,224084.7808377937,244403.3251043989,263122.50584949617,297461.41827462876,337071.8610467175,326489.72066637594
76692,TX,Whitney,96540.13223381106,103264.19488528186,112054.84899452144,123688.24172002506,135741.38843185184,149973.2699770817,177575.8959304906,207334.94544139973,210406.1919682711
76249,TX,Krum,170510.01217299677,191249.8979602193,210481.32257217786,226527.7307312692,235191.2335654595,246416.09595052953,289250.464595403,352375.35343800025,352348.0440948971
78578,TX,Port Isabel,146559.29768339044,149671.13331937368,152092.63314147538,155266.59174355993,148050.5345249437,153332.0773172339,180405.26329893665,221459.9952985728,246908.80500390538
76060,TX,Kennedale,199906.96099654448,219657.79415413563,238613.42522036133,254790.6041141795,264684.3784309964,278228.25888650195,319936.9427119599,383566.9336795287,384384.8380784196
79901,TX,El Paso,69551.50382146842,72068.93707652867,72279.84860424632,72149.73022317664,72428.07907248859,81099.18879197435,94168.01275175154,102917.2192133076,113842.3234465459
79830,TX,Alpine,162851.6442240123,166810.820099228,167886.05209378756,175941.3258069543,183780.10520667653,193474.75108719477,222100.70071298993,254168.07943399783,242442.15637646234
79911,TX,El Paso,231646.52864533672,232342.43039957594,233269.1317382918,233628.69770159453,238391.52646749417,247713.73907560957,279539.7310516843,329880.1374389355,350978.9056293299
78648,TX,Luling,117482.1369046663,128558.75844389449,141181.14561665093,148252.15141829403,159408.76879382084,175847.30531575214,211308.29587732544,251819.33123717387,240431.9946261527
78124,TX,Marion,229398.70421279172,243648.71256119703,258131.50377520826,270833.17409664247,279931.0858054087,295349.62306025944,339438.77290719975,390637.63105169195,390838.17756979476
78368,TX,Mathis,106599.9229575843,113013.9542175629,116742.96409180343,115225.13227061385,120257.53126750984,126896.96588727925,131828.0480407602,133090.9064878607,119841.61923153121
75941,TX,Diboll,102616.33748696127,101510.73945031229,104054.93067538482,106142.3090200277,117964.3821055971,130351.89945592116,147222.94432128943,162635.48665478258,166062.6500665234
76520,TX,Cameron,107066.30176384874,111099.2778671946,118743.91558418544,126822.32064908266,141702.45341776797,150624.319205507,164722.8496192464,187627.54558098593,180899.5833177836
76424,TX,Breckenridge,106995.10696563339,105619.98150719654,105658.28028963249,107431.95558548771,114076.7026437545,121581.03912674473,136119.63023129615,163845.1342057147,141740.6498342945
75754,TX,Ben Wheeler,168206.3441113263,175920.1646673987,188554.34837825713,198294.29891025263,211089.07807116458,229676.62585734072,275588.0374614745,312387.6671682618,292227.96460807184
76258,TX,Pilot Point,168535.8289378072,191561.42264689514,219201.74229651407,240722.68718919586,252888.7467732049,268833.6145816651,317021.3156288559,386996.47616047476,391438.0433704442
78009,TX,Castroville,233666.76436047224,245620.80177124785,246894.64700790498,262549.2120649766,286075.1502995028,305445.9660837856,346859.9882086656,396259.28489276115,391325.9478784032
78101,TX,Adkins,254417.9339145508,267681.3113691938,281336.73430201004,295385.2175313853,307753.536261357,329423.506214468,380158.7659118188,435689.4802861833,431906.20468550903
76023,TX,Boyd,181739.2678787614,200381.1561552925,222604.27349716416,250358.43241217322,271786.125242699,296459.42793621693,344161.1248875149,401235.5906032552,395217.1991128986
76050,TX,Grandview,159990.1907467944,175484.8504883801,187706.95465258427,202976.23103816566,220339.9553357272,247969.61708129733,289506.59461730864,351137.22187785845,355344.241873135
77957,TX,Edna,122598.26799558384,131007.55393772315,135024.0119885475,143276.83225912074,151630.98531502232,166774.2111453253,195788.25734630102,204169.08217986245,187011.22654128488
75783,TX,Quitman,128793.37930791925,133644.53923915172,141862.33952992098,146792.89299351163,154815.34824311658,173205.25570291156,208861.0750609221,238590.0761984686,239693.95126885362
76704,TX,Waco,51173.86010467741,52254.94715807901,56114.97782456374,61528.88054673732,65273.29958060936,70291.70548378603,91571.08076551686,108822.96674571256,109414.36453212325
78119,TX,Kenedy,118232.85210561506,125439.96989944234,122952.04254576587,131767.2019556949,147762.17108559856,155974.70261019975,164336.31306505183,160125.5108833917,134755.88936760783
76634,TX,Clifton,106703.48124618402,113574.11763450874,118739.78549306445,132091.13156340795,142004.05350567837,152523.6316413924,180959.39310084938,215063.2367895157,213894.39871122624
75140,TX,Grand Saline,120135.19208621899,124271.10622440315,131181.99959689603,138023.27501114248,153530.30836249635,173492.6790667162,210562.29159266816,238824.6241898785,222904.46447346834
76442,TX,Comanche,94766.29022973556,97674.61447747424,103699.94025743818,112732.85430716135,119308.9003725223,128596.33149609657,150244.78637583417,170174.88251562018,170632.90833603853
77859,TX,Hearne,99411.22071261903,116244.7791958059,127312.71627765708,142566.0575023085,150090.90567553576,153724.48901413486,166977.72888670984,176411.41291350892,156020.54884453322
75657,TX,Jefferson,131541.984440905,126049.55983044468,124131.28248724231,130045.31636887723,129443.37848790248,132357.28047411644,145206.94813849012,160512.3555165449,151809.88171388858
78002,TX,Atascosa,149313.26632968654,164419.50069713235,178083.41389767625,193315.54560009736,197039.4936322905,216260.5323952939,250705.60253365373,278509.996230392,274185.40315130557
77547,TX,Galena Park,71387.18873500323,78412.60574126261,83926.42506574285,90080.51307700858,105016.94717302393,120533.70936694012,135365.5433125592,154388.10408991753,160272.271477692
78839,TX,Crystal City,63379.751456170714,66170.05336778237,67733.9218615387,66788.82882829774,67420.96436778402,67358.18589851573,74663.3826852019,84440.62487743012,84396.22226982677
75752,TX,Athens,175797.26507334746,184786.75796264224,195926.56900468175,207416.93425026987,214306.09202728033,230538.16860943122,274289.0815670441,313216.5695439927,313543.08017039567
77331,TX,Coldspring,149109.93998245458,153838.54525546732,156876.40203159797,162948.5648735584,177576.27463478924,190960.53468303694,234144.0337074124,268711.29639302235,258272.7637690763
