zipcode,latitude,longitude,city,state,population,density,state_x,City,P_2015,P_2016,P_2017,P_2018,P_2019,P_2020,P_2021,P_2022,P_2023,Net_Income
77514,29.69096,-94.62598,Anahuac,TX,5818.0,12.4,TX,Anahuac,167859.3920589166,172929.49330416208,175122.29392730817,181185.81919765982,191328.56892478478,203537.12511523324,222498.35985116797,239542.646623233,244170.8970387035,9827.0
77515,29.17604,-95.44955,Angleton,TX,33491.0,63.2,TX,Angleton,141021.190599858,152959.56176582395,165213.10384190828,174080.4919291463,184234.9019773055,192018.38756425717,207398.12115260997,228517.32527076476,229181.61770491424,54017.0
77518,29.50544,-94.98664,Bacliff,TX,10567.0,1258.9,TX,Bacliff,116249.26501995338,126585.24285358099,136419.69637741,148594.8058290144,154479.92199807076,163421.9608608628,180959.9662111466,208104.5323203398,209820.08967551007,25428.0
77520,29.74599,-95.00388,Baytown,TX,36054.0,661.9,TX,Baytown,83547.06147957045,91523.2817165319,99648.3333911777,111219.4508530554,122312.47234547762,130161.67849083229,145852.18602131776,168563.27934558174,168726.80970240213,88050.0
77521,29.81298,-94.96233,Baytown,TX,63309.0,496.1,TX,Baytown,146109.35018581417,156466.00276863837,167206.5082722403,177557.19508777358,187449.6085958469,196158.7233665023,217512.70927989378,251703.89329960264,254128.39292337932,106301.0
77523,29.77598,-94.8632,Baytown,TX,26370.0,119.5,TX,Baytown,228883.79594527427,242326.60914632157,252641.77678856786,266319.44186234963,276906.87466094835,289813.73070751765,323335.2494617921,357956.33104608284,355170.3578993031,28158.0
77530,29.78948,-95.11159,Channelview,TX,30880.0,863.6,TX,Channelview,103357.34375586861,113963.2455330945,125118.24644987423,136536.25505621202,147100.09353185756,155236.74253106292,174476.07080189252,203883.017478546,209968.17108384505,73471.0
77531,29.03895,-95.40071,Clute,TX,15956.0,524.3,TX,Clute,126526.71361233991,138437.0376536542,151239.15231476564,158233.80536271827,170559.9988730074,179928.30150253986,194352.41028283307,209967.81223456003,211712.90736632017,31000.0
77532,29.93177,-95.05602,Crosby,TX,30108.0,140.8,TX,Crosby,154044.6259740801,164810.15843521417,176371.3376609515,186693.35463646313,196403.89066437143,205480.8089893095,228609.19816775795,264863.7474139543,267409.17753582465,53914.0
77534,29.21335,-95.30387,Danbury,TX,3125.0,28.8,TX,Danbury,159340.017858463,170248.7520678495,182987.7018223046,192113.28828777059,205331.3393719365,214683.30101884517,232199.46931067147,254770.76535282668,252092.7614550249,4846.0
77535,30.05129,-94.91569,Dayton,TX,37418.0,46.8,TX,Dayton,171611.03290281352,187979.59687602927,204418.1979196904,217007.18052925554,228041.9292226966,238794.49722513894,267778.1275908333,297187.151798009,303173.5262424877,56859.0
77536,29.69021,-95.11891,Deer Park,TX,33291.0,1308.6,TX,Deer Park,157008.36684131346,168257.8084052177,179373.0871764147,191330.23231490995,201749.42448662338,210922.08287628813,232627.61124448097,263748.6344495893,267180.48084142164,54933.0
77539,29.45578,-95.02723,Dickinson,TX,45901.0,366.1,TX,Dickinson,161431.63565108474,174819.74585576224,186755.51969315266,194789.80891951782,203219.15349718495,215471.13006185892,241083.95542104065,275754.2272963829,277095.8316499953,83960.0
77541,29.01496,-95.32667,Freeport,TX,17989.0,49.0,TX,Freeport,120088.00020128865,128173.15231214906,134338.06301960105,143837.82022780084,155582.3727603154,166089.12458369587,184159.23016817705,207482.33155311295,200124.05390613124,36980.0
77545,29.53729,-95.47242,Fresno,TX,25755.0,677.2,TX,Fresno,160186.84812880927,172770.56995766488,180591.3542687595,191727.82040212335,200850.7693992525,208714.49994713897,238593.73247229334,283346.4499781487,283990.29936326697,56828.0
77546,29.5132,-95.19352,Friendswood,TX,54405.0,772.6,TX,Friendswood,226141.19789474705,240778.94490604397,252329.7981335936,262644.4714191412,271575.27710584464,286045.82494796236,322673.80412310216,371618.2123965605,377819.7460993646,70432.0
77547,29.74018,-95.23836,Galena Park,TX,9702.0,972.1,TX,Galena Park,71387.18873500323,78412.60574126261,83926.42506574285,90080.51307700858,105016.94717302393,120533.70936694012,135365.5433125592,154388.10408991753,160272.271477692,23255.0
77550,29.31021,-94.77706,Galveston,TX,22421.0,1144.9,TX,Galveston,139717.88130115057,153325.06690353344,169129.07188476366,185254.22443931506,194176.3285209407,210089.21636450174,256601.43252243905,314213.6093784855,321556.66490765865,65209.0
77551,29.27903,-94.83502,Galveston,TX,23686.0,2313.1,TX,Galveston,129053.14939690765,138689.3207012045,153287.56245482626,162460.63398316727,170562.31364272124,184255.36996711462,216874.99447468994,263753.325722425,271900.2620607457,52326.0
77554,29.23187,-94.92544,Galveston,TX,9001.0,111.7,TX,Galveston,303896.98718019336,320904.17111292743,330357.3013864274,340714.78933513054,355565.23434623936,377582.0788575152,469300.4330040424,577515.0092775277,569107.8349122468,12990.0
77562,29.82917,-95.05473,Highlands,TX,10292.0,294.9,TX,Highlands,115137.31859235161,122377.18761434541,132480.95274472955,145760.92631999162,156561.29572892675,164321.8701245238,182863.0347073822,212581.82654337937,218433.65982919084,21564.0
77563,29.31123,-95.01822,Hitchcock,TX,10223.0,89.3,TX,Hitchcock,139985.54562805328,149382.3585998795,162044.61798976464,173197.44108677653,182925.63121982757,199950.8993199952,230434.84907802974,260945.61862944532,251232.62928719036,21750.0
77565,29.53925,-95.03229,Kemah,TX,6555.0,711.8,TX,Kemah,237777.98183864137,254420.2493512931,266902.79707062803,282083.62721548503,290810.6769911022,300214.514656264,339384.6225221822,387403.5379641303,387544.46047014464,12049.0
77566,29.04971,-95.47511,Lake Jackson,TX,30327.0,494.7,TX,Lake Jackson,167185.3207170935,180390.5729376356,191186.95923890496,200346.17602975,208285.93513224422,217449.96188335292,232187.01398620088,253679.33252982402,259488.60895574262,46023.0
77568,29.36653,-94.98773,La Marque,TX,19819.0,522.5,TX,La Marque,125416.89923392663,137841.07000535983,153435.0986297597,166927.26094857245,175407.2017869982,191956.43466931992,215339.83125362147,242172.34820372568,237763.92543769296,42599.0
77571,29.69287,-95.06012,La Porte,TX,37298.0,388.5,TX,La Porte,141407.43701559468,152987.74941504272,164927.8792964817,176041.39598471392,185767.0229069472,194521.93069628396,214944.12591426936,245679.44075085912,248077.05899658217,65475.0
77573,29.50213,-95.08636,League City,TX,95111.0,1232.9,TX,League City,230793.3110737617,245998.4644084793,256525.48837353077,267344.4322599996,275925.34657899354,286747.1789461885,320485.18356532353,366579.38999129855,371597.8070215761,107432.0
77575,30.07738,-94.73666,Liberty,TX,15796.0,25.6,TX,Liberty,126023.47514837823,136540.99525893928,146419.55860856327,155994.7450039277,163044.01812899415,169925.78176632227,188566.08916176608,207042.2594822345,208963.10965135734,28787.0
77578,29.47794,-95.36757,Manvel,TX,23444.0,235.8,TX,Manvel,271392.37661403,287067.13966208283,294379.8920725751,303859.4317635718,308831.72275665606,314729.42690165876,349554.01937286486,408589.2203308278,413218.25916332006,27543.0
77581,29.5624,-95.27982,Pearland,TX,50733.0,795.6,TX,Pearland,216336.23781067354,232023.29847834577,240462.72732585948,251983.77430292685,262292.40421518177,271061.9178098724,299529.67494629737,346457.57292666595,354023.59372474934,69131.0
77583,29.37763,-95.4585,Rosharon,TX,41232.0,91.3,TX,Iowa Colony,215895.45766018293,228340.5453665195,236417.21050759536,242709.12933340835,248406.6692617524,253544.7071363921,282077.38327063434,331677.8410881829,329006.20816737734,51121.0
77584,29.54577,-95.35013,Pearland,TX,89358.0,1078.3,TX,Pearland,234386.70467303102,248976.6117238789,255719.6022659476,263509.8293824275,269507.0856862819,275361.27568564995,307011.7570438131,359074.9965280106,366963.89600473276,105369.0
77586,29.58267,-95.03391,Seabrook,TX,23364.0,773.7,TX,El Lago,212722.18403390364,229113.0695563112,238845.2901417533,251064.94485250374,260296.50526651813,268937.66373234027,297941.5318616698,339983.85900325666,345793.20280158496,34410.0
77587,29.66117,-95.22865,South Houston,TX,16381.0,2060.6,TX,South Houston,90142.67927659159,98680.15300565334,110765.90886839527,120983.52569662062,130314.08581223687,139824.71490006652,157712.96908128553,185857.88992373634,191278.66084723308,44160.0
77590,29.3804,-94.91759,Texas City,TX,33272.0,510.1,TX,Texas City,97022.97209085494,107448.23484442358,117846.77126001497,127813.91645429505,133304.02297389015,146615.8619321395,165081.09189734046,187275.72127866672,183635.16767577495,75376.0
77591,29.39971,-95.00074,Texas City,TX,14961.0,559.7,TX,Texas City,119133.27529234503,129915.28328643095,142391.25426418043,154365.847767457,162774.2030643162,176313.7292732778,195403.550873115,224478.13456420126,223043.16215506065,38641.0
77598,29.53766,-95.13714,Webster,TX,27184.0,857.6,TX,Houston,132903.2702543075,144948.49123579214,155468.36699824987,165548.2028864873,176315.95547132703,186110.0346282737,210525.5917806905,243688.09833048264,249279.8941709543,58643.0
77611,30.01259,-93.8222,Bridge City,TX,9829.0,195.8,TX,Bridge City,141209.06133555018,146912.64124251402,154174.7429057056,162005.18401287225,174016.47875803738,187058.14671896657,197305.25302739965,205584.97051336314,201603.5572630867,16308.0
77612,30.39851,-93.93276,Buna,TX,9490.0,10.4,TX,Buna,141226.77469204928,142630.7325598102,148639.1233494582,156166.81959815606,165334.73147916308,178713.26708812104,203588.99942477982,223291.7041786662,209716.49933100547,14531.0
77619,29.94549,-93.9165,Groves,TX,17078.0,1211.8,TX,Groves,106373.89405527512,106551.1073605506,113746.45869952954,120015.14876993494,135496.313410748,148116.5355920277,157145.54768448675,166869.59463519952,164687.52119436127,31643.0
77622,29.85741,-94.29467,Hamshire,TX,1685.0,32.1,TX,Hamshire,158878.28758645811,167015.13729937605,177664.48191596838,186371.52538583323,198266.13200163378,209167.62290866592,219713.99093822108,230602.0209526081,225176.8057363295,2646.0
77625,30.37032,-94.3923,Kountze,TX,7773.0,9.4,TX,Kountze,147741.92168556465,149534.75872924895,150504.5311049067,160037.95721417043,175136.86858293798,186891.5858522593,196417.7261386141,207389.9637915391,194742.79743613905,16024.0
77627,29.99095,-94.00772,Nederland,TX,21896.0,642.5,TX,Nederland,135103.6252206393,138918.8019814866,144155.1369966642,152179.13281521248,164363.24647601796,172394.6136858513,182732.3444418737,195269.44676888225,193886.70898368914,41308.0
77632,30.2014,-93.80477,Orange,TX,21657.0,64.1,TX,Orange,152633.99679383138,156332.83877907705,161357.4186935417,169517.51012778014,181283.00403006806,196596.3402515205,208263.46990586887,216266.94164566495,209594.21357129715,34505.0
77640,29.88021,-93.94152,Port Arthur,TX,17579.0,182.1,TX,Port Arthur,60941.39994916088,63486.331672786946,63903.65055173057,71579.41969482909,78770.00541722566,86011.82926380553,90954.11557523598,95029.9569204658,96948.55761188603,42151.0
77642,29.93917,-93.91606,Port Arthur,TX,37881.0,741.6,TX,Port Arthur,71419.6637196497,73796.24375033709,78544.6909553723,84778.56167431065,93033.74160040439,97758.46019372823,102993.63462987532,103217.47851798352,100991.62271501313,90333.0
77650,29.42995,-94.68096,Port Bolivar,TX,2094.0,36.8,TX,Port Bolivar,230970.66134789807,243820.69739132377,247049.7651638028,256317.47063964148,263960.28036505147,278195.79999537213,338335.12130043906,448192.8062477552,444754.6721183094,4581.0
77651,29.98036,-93.94821,Port Neches,TX,13534.0,475.6,TX,Port Neches,147077.5010811306,150975.50723652702,156927.6434205992,165338.54759747718,176640.00848461516,189624.41735354104,200893.16025990844,214186.85840417934,216326.78104160595,21393.0
77656,30.42866,-94.16887,Silsbee,TX,16795.0,37.0,TX,Silsbee,121062.678069934,124029.9963844961,126306.47332390457,135510.6348877014,147080.2272983682,156405.6459663797,161118.02993533996,168492.32876175307,159349.93421240896,34662.0
77657,30.22549,-94.18862,Lumberton,TX,21551.0,144.2,TX,Lumberton,183375.48912090345,188594.85893039487,195199.6662193484,202701.59029518254,218040.77226636955,228851.94052884806,242840.22358895667,260807.50992444798,264876.17957122426,34661.0
77659,30.15775,-94.43279,Sour Lake,TX,6230.0,20.3,TX,Sour Lake,154530.13915472248,160524.0905014473,164561.18126248612,164504.7869646385,186228.62724252426,208081.35327238074,224973.288181146,244135.4953963037,243614.09866666427,7511.0
77662,30.1793,-94.01876,Vidor,TX,25789.0,71.2,TX,Vidor,119757.05501742639,123789.30085364314,129731.79262693525,137078.54689685928,149849.86076053765,165847.02575140356,172931.54456246406,175841.8287543069,164361.81393805763,49418.0
77664,30.58901,-94.39529,Warren,TX,2368.0,5.0,TX,Warren,116970.26317715913,123717.42808898333,132447.37583933826,138216.909594512,146046.9604584025,162646.1075208022,183164.5607685882,203148.98376353295,188335.25426932314,4836.0
77665,29.78697,-94.40969,Winnie,TX,6499.0,14.6,TX,Winnie,156901.66688371243,163877.68241945587,173954.60141957263,181171.60852288056,191010.58173022582,199035.25624287393,213375.10505578804,227942.06394086816,226874.36962622876,13521.0
77701,30.07321,-94.10579,Beaumont,TX,12930.0,727.9,TX,Beaumont,53690.14513566665,52516.22841111984,52778.807069596,61400.082702778374,72238.81119035646,76008.13597648768,79889.3224066439,76546.4569114716,75476.71602883852,42742.0
77702,30.08624,-94.12825,Beaumont,TX,3368.0,1046.7,TX,Beaumont,99816.7673284982,97772.8719700477,100422.41583438986,111901.62222604052,123953.40101416419,129533.62461110402,133350.5932982473,139943.88781677603,135521.07571183747,8278.0
77703,30.11522,-94.10906,Beaumont,TX,12069.0,536.0,TX,Beaumont,44690.057316780265,44966.82667806505,44255.63800033103,53898.962800859554,60236.06944975702,62026.10224199339,66177.66197420313,65324.03811079328,70113.22422504841,45178.0
77705,29.90652,-94.16961,Beaumont,TX,40947.0,65.1,TX,Beaumont,88043.4753259807,88079.5539352502,88408.4658396904,96843.45239172173,106597.70181402254,111676.20125122172,114597.92699416743,113484.47149901843,108245.77315501422,65798.0
77706,30.10049,-94.16717,Beaumont,TX,29195.0,1118.4,TX,Beaumont,166749.94179297757,165922.31438760596,170455.65616155736,179854.68999676817,186901.17353453176,195549.40172307633,208166.6328685589,223140.23164639168,221448.8110298807,50441.0
77707,30.05323,-94.1748,Beaumont,TX,18214.0,495.7,TX,Beaumont,114114.57982756193,115566.93330597259,121099.1922149061,131016.38645315007,138990.64150219897,145841.1977733236,155468.93891472233,166656.3762213214,166363.8800018541,38541.0
77708,30.14747,-94.15128,Beaumont,TX,12979.0,430.6,TX,Beaumont,101723.85288179897,103272.43827693303,108124.05596901238,115854.81588018524,126512.86502797081,136301.20622617583,143928.61237479965,151423.1609511167,151944.523432994,33175.0
77713,30.06777,-94.25716,Beaumont,TX,14136.0,53.0,TX,Beaumont,172110.37083861566,172137.20128755484,179375.70827469602,179742.2636274904,194347.98924348934,211560.6927918276,221596.63730450094,237280.8950279646,234424.7626230325,22923.0
77801,30.63968,-96.36451,Bryan,TX,14585.0,1835.7,TX,Bryan,112365.60946119645,125430.81879350766,141458.73315801608,153025.43331526686,155910.4678400478,160103.34699020436,173794.4271926246,195030.51748591763,206333.8140978321,40151.0
77802,30.6609,-96.32233,Bryan,TX,24571.0,827.3,TX,Bryan,157239.3944331221,172865.7546324431,186781.30258370575,193404.36450870347,197741.88053301597,205026.44303909887,220542.56992945887,244268.55494912175,257581.69966608394,50998.0
77803,30.67835,-96.3867,Bryan,TX,33233.0,945.4,TX,Bryan,98050.64978588423,108291.24522100987,121065.38531018143,132300.49784252336,136610.99413160107,143629.15823040748,156299.23540298446,174970.6313950017,185632.00443027163,85853.0
77807,30.6783,-96.47982,Bryan,TX,12677.0,49.8,TX,Bryan,191552.80069946623,207800.70469620917,217842.5205377241,223298.9364154141,224525.43354989242,230073.8643790792,247383.25842315308,273863.22522619145,283872.05270709575,23168.0
77808,30.78965,-96.31362,Bryan,TX,14684.0,22.4,TX,Bryan,248865.2579301697,267475.87103062187,283064.55705015984,292620.3540442404,298410.4129135809,306980.9806016121,335880.01157969795,376889.6623022104,393980.3988621753,22893.0
77830,30.52648,-96.00849,Anderson,TX,3122.0,6.2,TX,Anderson,244513.87695857606,274707.1615277179,297680.85003399604,310065.9588408867,333578.4404988146,358025.9520170551,421661.9604989761,504343.17401200946,490317.6670213626,5629.0
77831,30.73144,-95.90933,Bedias,TX,3137.0,5.3,TX,Bedias,123808.90619574075,137510.21831642298,152717.5218123806,161384.87413202183,171108.35417025225,187525.44147085852,228276.12805735692,272519.47530965816,268392.2905889141,6723.0
