<<<<<<< HEAD:output/TX_full_data.csv
zipcode,latitude,longitude,state,population,2015,2016,2017,2018,2019,2020,2021,2022,2023,Net_Income,bedroom_number,bathroom_number,living_space,land_space
77040,29.88,-95.53,TX,50192.0,149281.52,160649.22,167847.06,175995.34,183802.05,191843.16,217296.43,254621.0,261999.71,111174.0,3.0,3.0,2133.0,5633.0
77041,29.86,-95.58,TX,33053.0,170786.01,178676.69,182537.89,187826.79,198164.6,207157.33,235894.49,279313.72,286608.92,78129.0,4.0,3.0,2730.0,6283.0
77042,29.74,-95.56,TX,40861.0,198682.35,206987.3,210909.16,213591.84,214834.69,218261.74,235112.4,262846.48,270191.37,99949.0,3.0,3.0,2281.0,3966.0
77043,29.81,-95.58,TX,25122.0,230802.93,246963.39,252232.98,260553.39,271206.45,283215.72,314133.95,354242.77,362011.66,60013.0,3.0,3.0,2271.0,4854.0
77044,29.9,-95.18,TX,53753.0,181563.15,190626.0,195865.41,201271.18,207535.42,214103.97,240145.33,282920.12,286218.24,78081.0,4.0,3.0,2650.0,5221.0
77045,29.64,-95.43,TX,32627.0,92552.48,103114.34,114539.96,123255.81,137139.66,146141.79,164117.71,191412.82,196533.42,98826.0,3.0,2.0,1745.0,4824.0
77047,29.61,-95.39,TX,33199.0,135360.46,147063.14,155253.62,163720.38,172947.34,179326.88,202430.71,241355.08,246261.4,73367.0,3.0,2.0,1821.0,4893.0
77048,29.62,-95.33,TX,19413.0,99597.11,109267.94,121060.1,133362.72,147806.14,159113.39,178011.63,204576.62,210076.21,53325.0,3.0,2.0,1627.0,5057.0
77049,29.83,-95.15,TX,39514.0,134272.37,144389.72,153308.1,163501.2,172401.13,180292.71,202955.25,238926.78,245429.71,74794.0,3.0,2.0,2006.0,6068.0
77050,29.9,-95.27,TX,5745.0,79164.32,87309.19,97441.58,110001.49,120491.35,134643.35,154439.87,181032.82,187451.47,13267.0,3.0,2.0,1846.0,4928.0
77051,29.66,-95.38,TX,19077.0,79544.34,85092.63,91107.61,105083.0,118850.73,129283.47,148871.08,168416.71,169551.51,57009.0,3.0,2.0,1583.0,5774.0
77053,29.59,-95.46,TX,30642.0,89927.73,101327.91,111054.63,121746.48,134091.16,143944.17,162195.26,190752.86,197647.95,91853.0,3.0,2.0,1564.0,5331.0
77054,29.68,-95.4,TX,23699.0,119467.78,131500.22,139284.59,141761.18,140278.3,137544.41,139792.92,151186.51,157319.72,45633.0,2.0,2.0,1231.0,571.0
77055,29.8,-95.49,TX,43780.0,417608.94,430039.58,427281.14,436718.53,444512.56,451502.96,483100.83,525699.82,538657.03,89757.0,3.0,3.0,2780.0,4045.0
77056,29.75,-95.47,TX,22062.0,595157.95,585646.57,565572.95,553496.35,552121.87,548377.6,566217.81,602710.82,607748.81,25437.0,4.0,5.0,4650.0,2878.0
77057,29.75,-95.49,TX,44056.0,246261.5,252574.2,251724.46,249913.89,247774.1,241658.15,252855.27,271870.76,280688.82,72532.0,3.0,3.0,2378.0,2154.0
77058,29.56,-95.09,TX,17651.0,148630.52,157341.11,166250.68,179611.2,187883.16,193754.64,213152.36,243762.96,250223.59,35379.0,3.0,3.0,2157.0,2678.0
77059,29.61,-95.12,TX,18020.0,292809.63,303305.65,308048.66,316661.05,327159.77,336881.26,376548.56,427797.41,439931.89,17925.0,4.0,4.0,3276.0,6117.0
77060,29.94,-95.4,TX,47349.0,90947.65,100665.31,109211.63,118062.46,128235.35,137092.11,155095.67,183535.31,192986.26,118498.0,3.0,2.0,1425.0,5004.0
77061,29.65,-95.28,TX,25485.0,118796.51,128802.47,137922.06,147796.5,161419.29,172742.95,195224.68,223762.31,225717.49,66108.0,3.0,2.0,2196.0,2908.0
77062,29.58,-95.13,TX,24761.0,181765.13,195054.17,206706.04,218711.66,226677.3,236088.11,263528.89,300912.03,306429.34,38908.0,4.0,3.0,2386.0,6436.0
77063,29.74,-95.52,TX,39855.0,183349.16,191454.91,193491.71,193560.08,195201.68,196288.66,211320.17,233099.7,241511.86,86736.0,3.0,3.0,2171.0,3125.0
77064,29.92,-95.55,TX,49305.0,154057.8,164958.6,170873.64,177749.54,187150.74,195811.85,223100.94,264299.59,269103.36,101061.0,3.0,3.0,2118.0,6278.0
77065,29.93,-95.6,TX,40140.0,160642.1,172760.71,178503.19,185572.72,194714.52,205252.6,235065.27,277082.53,284047.89,78899.0,4.0,3.0,2290.0,5526.0
77066,29.96,-95.5,TX,40053.0,131984.42,142723.55,148942.15,156952.18,167057.07,175785.6,200319.06,240544.2,245791.87,84826.0,4.0,3.0,2261.0,5811.0
77067,29.95,-95.45,TX,33420.0,108492.4,121213.17,129977.85,138756.76,148820.45,157431.57,180564.58,212285.86,217506.82,95663.0,3.0,2.0,1932.0,5742.0
77068,30.01,-95.49,TX,11031.0,191475.94,199984.05,205107.24,210487.61,219745.65,228045.51,262902.73,311938.44,315090.48,24425.0,4.0,3.0,2822.0,5783.0
77069,29.99,-95.52,TX,19054.0,222188.58,227086.28,230364.11,233165.65,237886.51,243766.57,277355.86,324781.89,330492.3,33007.0,3.0,3.0,3210.0,3057.0
77070,29.98,-95.57,TX,58462.0,175468.33,185531.02,190421.69,196604.19,205114.04,213531.3,242673.98,286439.34,291586.3,96200.0,4.0,3.0,2592.0,5873.0
77071,29.65,-95.52,TX,27221.0,123161.56,137414.73,148129.86,157294.84,167270.07,176730.12,200383.91,231232.04,236476.98,73301.0,3.0,3.0,2226.0,4934.0
77072,29.7,-95.59,TX,63585.0,97068.03,108970.5,119164.94,128280.67,139190.31,146473.76,165238.41,198270.04,206493.66,186132.0,3.0,2.0,1687.0,4258.0
77073,30.0,-95.4,TX,38857.0,132879.61,143011.97,148766.66,156468.44,166434.96,174392.86,200662.47,241003.97,242072.63,112671.0,4.0,3.0,2037.0,5395.0
77074,29.69,-95.52,TX,39088.0,111168.28,124626.99,132875.1,137465.67,146764.93,154470.47,173754.25,200424.43,209084.53,105144.0,3.0,2.0,1609.0,4573.0
77075,29.62,-95.27,TX,42736.0,131098.74,141896.89,152893.5,164148.56,174840.27,184563.13,207448.32,242789.37,248605.34,98372.0,3.0,3.0,1885.0,5282.0
77076,29.86,-95.38,TX,33171.0,93372.67,102164.77,108963.96,117639.91,130826.85,142450.67,157788.45,184493.23,191415.01,93092.0,3.0,2.0,1461.0,3730.0
77077,29.75,-95.64,TX,63168.0,294525.25,302434.45,303629.84,300979.56,301042.86,301433.02,327234.82,365962.11,373253.57,110173.0,3.0,3.0,2660.0,5167.0
77078,29.85,-95.25,TX,13738.0,72121.0,80869.07,88994.47,96257.68,109957.47,123124.63,140932.36,164065.42,169579.0,47763.0,3.0,2.0,1386.0,6203.0
77079,29.78,-95.6,TX,34633.0,468123.74,462891.13,458324.8,433944.33,436818.96,451841.67,496954.32,557659.98,588219.55,44383.0,4.0,3.0,2989.0,4510.0
77080,29.82,-95.52,TX,45391.0,216541.72,231722.24,235675.48,244630.88,251061.29,258418.27,286494.28,320122.5,326040.28,110119.0,3.0,3.0,2090.0,3323.0
77081,29.71,-95.48,TX,51374.0,173182.18,179717.53,183745.55,184400.31,188748.12,191965.39,209231.44,232168.62,240314.05,131916.0,3.0,2.0,2092.0,5079.0
77082,29.72,-95.64,TX,52827.0,148725.65,158886.51,167461.06,177167.11,184417.93,190308.92,213658.0,249134.96,255585.4,144266.0,3.0,3.0,2565.0,4792.0
77083,29.69,-95.65,TX,77663.0,137301.54,150492.98,160853.85,170652.55,180533.91,188252.38,214305.3,254124.88,260581.6,206043.0,3.0,3.0,2197.0,6584.0
77084,29.83,-95.66,TX,107864.0,150282.39,161698.1,168185.8,173451.66,182589.9,191187.78,219787.17,264213.93,268240.29,232912.0,4.0,3.0,2168.0,6300.0
77085,29.62,-95.48,TX,17101.0,116828.78,128751.21,137425.73,147552.21,157290.8,165271.24,185108.08,220124.25,229032.74,49510.0,3.0,2.0,1826.0,4581.0
77086,29.92,-95.49,TX,30071.0,108590.45,121918.99,130729.59,139796.34,151551.83,159668.38,181622.96,214476.34,221770.05,79325.0,3.0,2.0,1824.0,4653.0
77087,29.69,-95.3,TX,36710.0,94364.87,101663.85,112553.4,121297.75,135461.42,144877.09,162211.2,187980.3,190357.2,100149.0,3.0,2.0,2244.0,6003.0
77088,29.88,-95.45,TX,54601.0,101097.32,113445.36,121925.54,130498.34,140065.53,149123.13,171116.02,205640.89,213786.76,158573.0,3.0,2.0,1828.0,5417.0
77089,29.59,-95.23,TX,59042.0,147153.93,160036.04,171689.61,183055.19,194445.76,202926.63,227229.41,259471.11,261738.28,110115.0,4.0,3.0,2202.0,6255.0
77090,30.01,-95.44,TX,39478.0,136869.54,145546.83,152664.86,159707.69,168553.48,177943.65,205801.9,247028.34,249431.61,117031.0,4.0,3.0,2647.0,5617.0
77091,29.85,-95.44,TX,30008.0,114043.98,122941.09,130367.09,141129.57,159013.07,172323.74,194586.56,223840.69,232564.56,83363.0,3.0,3.0,1755.0,3126.0
77092,29.83,-95.48,TX,35822.0,162779.92,181127.49,189347.9,197975.32,203694.28,211946.95,235712.31,266488.59,272178.19,88682.0,3.0,2.0,1652.0,3703.0
77093,29.86,-95.34,TX,47417.0,76493.02,82044.31,88019.25,99595.13,111774.3,123743.87,140449.3,163319.67,166957.51,137238.0,3.0,2.0,1805.0,4592.0
77094,29.77,-95.7,TX,11139.0,388434.95,389409.12,383058.65,384324.73,389587.85,396481.83,436875.64,495906.85,515199.2,10756.0,4.0,4.0,3738.0,4877.0
77095,29.91,-95.65,TX,71138.0,197672.92,206193.99,209898.37,217099.01,225326.04,234352.78,269514.31,321155.2,326553.78,117768.0,4.0,3.0,2465.0,6358.0
77096,29.67,-95.48,TX,32744.0,361165.62,358360.93,351504.84,325600.27,323169.67,326447.94,351243.66,385957.71,398350.62,62898.0,4.0,3.0,2661.0,7085.0
77098,29.73,-95.42,TX,15414.0,561931.39,549055.62,543265.44,553881.81,567446.58,574331.69,607475.88,646674.07,650418.92,19081.0,3.0,4.0,3093.0,4128.0
77099,29.67,-95.58,TX,50113.0,107029.96,119116.1,128585.75,138480.05,148314.05,155923.29,175653.25,210099.67,216719.14,148636.0,3.0,2.0,1610.0,4273.0
77301,30.31,-95.43,TX,33409.0,138240.31,147196.26,154045.16,162307.66,172266.65,181187.8,204508.31,239685.14,242801.97,84397.0,3.0,2.0,2005.0,4591.0
77302,30.23,-95.36,TX,19165.0,185296.46,192940.27,196417.47,198824.67,210103.24,222208.46,257094.63,298654.8,297899.46,35649.0,4.0,3.0,2436.0,4168.0
77303,30.38,-95.38,TX,22502.0,153136.39,165541.76,173319.69,180260.75,190798.93,200585.25,230712.97,271020.24,272373.27,41202.0,4.0,3.0,2034.0,2977.0
77304,30.33,-95.52,TX,36700.0,222696.98,230737.92,232739.17,236771.1,241776.04,249522.89,281254.76,328868.82,326585.14,50776.0,4.0,3.0,2490.0,5070.0
77306,30.28,-95.31,TX,16650.0,137671.04,142693.55,148414.17,156579.45,167730.86,181462.82,215612.98,249380.29,245647.03,33239.0,4.0,2.0,1708.0,4029.0
77316,30.31,-95.69,TX,29191.0,274557.64,285319.54,284704.78,290917.74,299002.46,311313.09,358198.69,427832.92,437447.77,34056.0,4.0,3.0,2854.0,3220.0
77318,30.45,-95.54,TX,18348.0,203184.58,217602.07,222067.21,228722.01,236654.97,243589.35,275797.77,323294.77,320838.25,29224.0,4.0,3.0,2228.0,4486.0
77320,30.81,-95.56,TX,38572.0,140249.62,149594.06,156155.83,165160.95,176062.14,188428.31,210717.61,241012.32,240705.48,53690.0,3.0,2.0,1822.0,3407.0
77327,30.33,-94.92,TX,29710.0,118585.58,128399.65,140547.01,148452.88,159266.6,172446.84,195219.6,212731.48,209926.12,48838.0,3.0,2.0,1755.0,2092.0
77328,30.41,-95.19,TX,18297.0,146076.08,154738.8,160942.01,166468.57,175238.44,191019.67,223660.08,252971.39,249638.14,34822.0,3.0,2.0,1896.0,2080.0
77331,30.62,-95.18,TX,7114.0,149109.94,153838.55,156876.4,162948.56,177576.27,190960.53,234144.03,268711.3,258272.76,13925.0,3.0,2.0,1925.0,416.0
77338,30.01,-95.28,TX,46780.0,129147.16,139982.81,147594.82,156309.88,164864.68,172986.11,197729.21,237852.55,239666.37,103436.0,3.0,2.0,1979.0,5268.0
77339,30.05,-95.22,TX,42652.0,181925.75,191707.62,196867.92,204117.52,209925.76,214448.72,241590.61,284568.77,290399.65,58992.0,4.0,3.0,2653.0,5410.0
77340,30.65,-95.53,TX,32826.0,159440.05,169897.43,177769.07,187740.77,198255.07,211891.75,236741.58,272809.69,269885.79,59598.0,3.0,2.0,2108.0,3864.0
77345,30.05,-95.16,TX,27274.0,277044.91,284531.53,283912.15,283020.52,286501.42,290414.8,326147.52,380856.36,393234.58,25231.0,4.0,3.0,2857.0,5417.0
77346,29.99,-95.18,TX,67587.0,197858.71,208740.82,214266.05,221949.83,228182.13,235048.03,265702.75,315329.11,316524.92,87246.0,4.0,3.0,2810.0,6184.0
77351,30.7,-94.82,TX,34047.0,116601.44,116576.07,121838.05,127895.62,134799.08,143833.11,163963.01,185636.9,181670.94,60500.0,3.0,2.0,1695.0,2023.0
77355,30.16,-95.75,TX,31164.0,231477.97,244160.84,248016.21,256203.19,265951.65,280550.99,322129.5,371672.43,371024.2,44140.0,4.0,3.0,2722.0,735.0
77356,30.45,-95.7,TX,28689.0,233183.94,241922.74,243324.26,248475.36,253391.82,262945.18,303527.81,364272.14,366192.02,42757.0,3.0,3.0,2513.0,4249.0
77357,30.16,-95.18,TX,29992.0,169031.37,181401.5,189760.95,195861.61,205917.04,216793.77,249220.86,286012.32,282148.38,56494.0,4.0,3.0,2233.0,4295.0
77358,30.55,-95.45,TX,5324.0,195099.0,210185.5,216908.52,227059.49,243147.82,261015.4,302306.1,347972.45,334705.78,10799.0,3.0,2.0,2067.0,28.0
77360,30.85,-95.11,TX,5805.0,112591.36,109446.38,112722.71,118570.99,123461.67,129022.24,147155.02,169667.46,162956.05,12692.0,3.0,2.0,1527.0,1980.0
77362,30.16,-95.67,TX,6361.0,230196.09,239774.76,245098.71,255771.51,266991.38,277847.39,320785.96,379628.16,377596.04,10051.0,4.0,4.0,3175.0,3576.0
77364,30.77,-95.22,TX,2272.0,132814.85,139226.87,138458.39,146741.41,155610.6,165760.91,200156.07,226652.78,224584.87,5207.0,3.0,2.0,1605.0,3026.0
77365,30.12,-95.27,TX,36802.0,199773.18,208502.29,214372.18,221367.58,226861.09,231974.01,258130.16,300010.19,298690.57,69160.0,4.0,3.0,2296.0,4200.0
77371,30.49,-94.98,TX,7291.0,110541.55,122591.46,120019.77,120064.79,133921.24,145567.97,174404.75,194126.91,181805.75,16339.0,3.0,2.0,1800.0,613.0
77372,30.24,-95.18,TX,14103.0,136624.36,149909.22,157986.59,165452.92,177392.42,187916.85,214142.3,244722.08,243252.24,25505.0,3.0,2.0,123154.0,2072.0
77373,30.06,-95.38,TX,63296.0,134214.17,144417.22,152577.41,160934.93,170169.41,177551.26,202986.8,244110.83,247023.08,125556.0,3.0,2.0,2078.0,5824.0
77375,30.09,-95.59,TX,62970.0,208052.62,218719.75,222639.16,230104.46,238117.87,246974.29,281378.87,336593.5,339556.67,89411.0,4.0,3.0,2683.0,5385.0
77377,30.06,-95.68,TX,38689.0,253874.34,260266.41,261524.22,267761.08,274878.68,285261.11,325657.67,388040.57,394726.99,48505.0,4.0,3.0,2957.0,4239.0
77378,30.46,-95.37,TX,17549.0,135017.85,150570.63,156856.18,164477.0,171966.27,182503.12,207426.15,239651.47,237630.28,40016.0,3.0,2.0,1851.0,4666.0
77379,30.04,-95.53,TX,82125.0,230506.66,237180.51,238735.93,244586.71,252181.48,260594.71,297413.12,354533.82,359505.15,112440.0,4.0,3.0,2951.0,5414.0
77380,30.14,-95.47,TX,29095.0,242181.86,241370.43,237931.98,242946.07,247678.54,256919.41,296284.62,355018.79,363223.88,43593.0,4.0,4.0,3215.0,3784.0
77381,30.18,-95.5,TX,36080.0,333372.68,329179.32,321213.57,324113.43,328860.43,340420.46,389411.84,462035.12,479669.65,38722.0,4.0,4.0,3436.0,4685.0
77382,30.2,-95.55,TX,41233.0,360145.49,353872.96,344996.11,346812.72,354690.93,367182.77,413731.97,494784.91,514967.49,31905.0,4.0,4.0,3958.0,3728.0
77384,30.23,-95.5,TX,21259.0,295161.95,292905.75,289459.27,291592.0,298052.97,307684.45,347183.31,408165.17,417039.46,26659.0,4.0,3.0,2665.0,5758.0
77385,30.19,-95.42,TX,24771.0,215693.83,223215.72,225491.43,230094.62,237223.64,246696.94,280751.01,335106.61,333145.49,38833.0,4.0,3.0,2505.0,5097.0
77386,30.1,-95.36,TX,64460.0,231284.68,236479.38,238595.97,244898.65,251430.76,260360.39,298220.72,354647.05,356365.96,67631.0,4.0,3.0,3129.0,4913.0
77388,30.06,-95.47,TX,53498.0,180448.9,188747.0,192503.08,199716.75,207682.71,216088.01,248008.1,294847.47,296791.26,79686.0,4.0,3.0,2578.0,6645.0
77389,30.12,-95.51,TX,41982.0,321886.06,320407.18,312924.28,316464.4,323826.3,335073.21,382506.82,454156.76,461566.45,41916.0,4.0,4.0,3169.0,4806.0
77396,29.95,-95.26,TX,61720.0,150377.57,161221.36,168238.83,177413.26,185844.93,193289.8,218013.18,259494.1,261123.88,107779.0,4.0,3.0,2259.0,5819.0
77401,29.7,-95.46,TX,17362.0,847819.27,848899.58,836025.85,821736.0,810249.01,793883.62,846027.39,922662.02,964938.05,13924.0,4.0,4.0,3550.0,6353.0
77406,29.65,-95.79,TX,58998.0,269298.66,276572.86,276740.62,280639.1,282386.23,288654.85,334380.1,403049.08,409380.9,54057.0,4.0,3.0,3050.0,5469.0
77407,29.68,-95.71,TX,73084.0,236543.09,249504.36,252107.54,256357.58,259375.55,266205.29,309640.64,375795.0,379723.33,79257.0,4.0,3.0,2687.0,6550.0
77414,28.91,-95.89,TX,24345.0,138180.5,148301.2,153746.39,163324.77,163090.17,170043.59,183759.44,201634.34,199195.32,46131.0,3.0,2.0,1696.0,3104.0
77417,29.47,-95.96,TX,2892.0,124180.33,134902.54,148068.28,160864.53,175600.98,187683.0,210162.29,235347.32,235818.49,4829.0,3.0,2.0,1952.0,1833.0
77418,29.98,-96.25,TX,10220.0,212666.03,227786.3,238931.57,250134.76,260745.91,272315.25,309442.53,362797.06,362806.66,20696.0,3.0,2.0,2038.0,1558.0
77422,28.96,-95.57,TX,14042.0,138457.36,151698.99,164465.61,171662.0,181566.39,193987.08,208870.07,225835.98,225262.29,24848.0,3.0,2.0,3372.0,1584.0
77426,30.12,-96.25,TX,2019.0,251072.55,271834.25,292069.29,315892.01,328545.72,354250.79,424472.96,500314.43,503260.92,5003.0,3.0,3.0,2041.0,649.0
77429,29.99,-95.66,TX,88375.0,230494.24,239389.82,243057.99,249369.49,257132.13,265622.7,306049.76,366485.82,371690.16,112440.0,4.0,3.0,2864.0,5091.0
77430,29.26,-95.66,TX,1780.0,188715.32,203356.35,209672.09,223973.3,236136.86,247941.88,285833.61,323797.6,319735.83,3957.0,3.0,3.0,2205.0,7.0
77433,29.95,-95.74,TX,103070.0,273805.67,279222.96,278777.7,283571.05,290657.19,301056.04,347467.06,418856.89,425596.6,114121.0,4.0,4.0,2986.0,5840.0
77434,29.53,-96.32,TX,4128.0,80485.51,87532.65,89115.6,95995.8,102390.92,112717.39,130377.88,126644.27,125278.79,12307.0,4.0,2.0,3334.0,1611.0
77435,29.51,-96.12,TX,3727.0,171577.95,185890.99,197490.54,203656.44,217684.76,240761.1,263922.32,293416.64,289770.21,10101.0,3.0,2.0,2066.0,3189.0
77437,29.2,-96.27,TX,18529.0,120828.86,130876.33,133778.11,139370.93,151961.52,163218.27,175166.65,191374.45,189897.59,44192.0,3.0,2.0,1941.0,3466.0
77447,30.05,-95.83,TX,18145.0,197037.15,206540.14,211739.12,215785.76,225041.75,232616.21,261903.22,308258.5,305009.57,30714.0,3.0,3.0,2168.0,4370.0
77449,29.84,-95.74,TX,119994.0,151032.57,163981.26,170701.62,178898.51,186724.25,194306.53,223289.63,273262.44,274389.97,257998.0,3.0,3.0,2011.0,5994.0
77455,29.14,-96.44,TX,2014.0,147524.29,160729.21,168660.59,174275.86,188835.58,207449.25,224478.25,243268.67,242494.43,3781.0,3.0,3.0,2130.0,1404.0
77459,29.53,-95.53,TX,77722.0,261725.87,273211.09,275876.37,278953.05,280299.97,284740.24,321558.99,379745.88,386196.05,93588.0,4.0,4.0,3258.0,5751.0
77461,29.39,-95.77,TX,11824.0,165689.72,179837.41,196849.2,209445.41,223495.73,236383.25,266071.65,300593.32,305465.15,22221.0,3.0,2.0,2204.0,1062.0
77465,28.71,-96.23,TX,7227.0,123965.24,135341.43,139891.06,147705.68,147753.19,153510.63,167639.17,181249.65,178452.79,16041.0,3.0,2.0,1525.0,3171.0
77469,29.49,-95.71,TX,57228.0,207702.35,220556.81,226113.96,232181.61,236786.88,243428.66,277838.93,332717.04,334937.26,87199.0,4.0,3.0,2763.0,5512.0
77471,29.55,-95.87,TX,41723.0,147253.65,158295.19,168145.0,177134.38,184770.51,193429.64,221632.1,263382.98,267422.21,98077.0,3.0,2.0,2123.0,5958.0
77474,29.78,-96.19,TX,14048.0,198736.29,213402.19,222260.94,233495.1,243321.93,256661.39,286553.19,326983.46,327474.36,30358.0,3.0,2.0,2274.0,2654.0
77477,29.63,-95.57,TX,33844.0,158175.42,170331.71,180039.84,188827.9,199575.81,208107.25,232540.24,269604.21,275861.93,78528.0,3.0,2.0,2064.0,5747.0
77478,29.62,-95.61,TX,23276.0,288176.03,297356.67,299501.63,302285.31,306696.57,310978.08,341604.29,392843.53,406080.21,36429.0,4.0,4.0,3638.0,5280.0
77479,29.57,-95.63,TX,90084.0,371692.34,376744.59,372855.06,374229.75,373203.47,375774.83,416951.76,491882.56,509551.99,86492.0,4.0,4.0,3896.0,5091.0
77480,29.09,-95.77,TX,8243.0,137131.43,150311.4,160046.8,168008.86,180740.91,187263.84,206934.18,231116.24,226719.22,13582.0,3.0,2.0,1783.0,1042.0
77482,29.09,-95.88,TX,1307.0,159535.8,169548.2,175410.25,182757.96,182737.53,191466.8,209197.58,229645.16,219197.13,4072.0,3.0,2.0,1925.0,1172.0
77486,29.15,-95.68,TX,7227.0,147622.51,159119.71,170686.75,179166.34,195762.76,203706.52,219215.96,243686.51,245613.99,13329.0,3.0,2.0,2194.0,4937.0
77488,29.3,-96.1,TX,14721.0,107223.83,117817.96,125168.1,130758.22,142669.27,154512.75,167432.77,183381.44,179793.02,34389.0,3.0,2.0,1525.0,2402.0
77489,29.6,-95.52,TX,38593.0,114682.1,128772.74,138493.63,147714.57,159026.67,169224.83,192289.68,224785.74,230556.21,101216.0,3.0,2.0,1853.0,6432.0
77493,29.85,-95.83,TX,48117.0,220669.17,232470.1,237091.64,242039.18,246267.52,250794.01,287548.55,348675.27,348205.36,55193.0,4.0,3.0,2812.0,5964.0
77494,29.75,-95.82,TX,129165.0,324287.52,321896.29,316498.14,320464.57,323809.52,330947.17,381345.91,463206.78,475322.87,98367.0,4.0,4.0,3227.0,5661.0
77498,29.64,-95.65,TX,52947.0,189532.45,203131.01,209364.06,217152.17,222476.18,229246.39,258453.04,307243.95,316889.97,96788.0,4.0,3.0,2340.0,6486.0
77502,29.68,-95.2,TX,37665.0,105406.41,117440.46,126833.09,137156.56,147235.12,156467.91,176236.22,202087.56,204684.16,90775.0,3.0,2.0,1798.0,6597.0
77503,29.69,-95.16,TX,24582.0,99616.73,110887.96,120825.07,132456.66,142600.7,150760.12,168944.55,194170.96,199759.75,55265.0,3.0,2.0,1690.0,4672.0
77504,29.65,-95.19,TX,25748.0,140934.44,151653.23,160489.06,173105.91,185981.4,196730.41,218385.62,247106.47,252430.18,54380.0,3.0,2.0,1704.0,4764.0
77505,29.65,-95.14,TX,22548.0,180819.27,193650.14,203787.65,216867.95,227379.87,237155.16,262227.04,298330.14,303760.81,40534.0,3.0,3.0,2451.0,5498.0
77506,29.72,-95.19,TX,37141.0,75117.44,84502.89,92716.61,104022.69,116427.96,127330.1,143295.42,162745.78,165692.97,93219.0,3.0,2.0,1566.0,6393.0
77510,29.35,-95.09,TX,13124.0,166611.07,183511.08,198516.87,209576.87,220635.34,239963.62,271627.03,308842.55,304490.97,25140.0,3.0,2.0,1865.0,2218.0
77511,29.39,-95.24,TX,49600.0,161087.87,173112.4,184430.22,195508.99,205502.47,214653.84,239762.86,272267.97,276144.79,97062.0,4.0,3.0,2203.0,3033.0
77514,29.69,-94.63,TX,5818.0,167859.39,172929.49,175122.29,181185.82,191328.57,203537.13,222498.36,239542.65,244170.9,9827.0,3.0,2.0,2074.0,4244.0
77515,29.18,-95.45,TX,33491.0,141021.19,152959.56,165213.1,174080.49,184234.9,192018.39,207398.12,228517.33,229181.62,54017.0,3.0,2.0,1963.0,3274.0
77518,29.51,-94.99,TX,10567.0,116249.27,126585.24,136419.7,148594.81,154479.92,163421.96,180959.97,208104.53,209820.09,25428.0,3.0,2.0,1831.0,5009.0
77520,29.75,-95.0,TX,36054.0,83547.06,91523.28,99648.33,111219.45,122312.47,130161.68,145852.19,168563.28,168726.81,88050.0,3.0,2.0,1862.0,3811.0
77521,29.81,-94.96,TX,63309.0,146109.35,156466.0,167206.51,177557.2,187449.61,196158.72,217512.71,251703.89,254128.39,106301.0,3.0,2.0,2139.0,5465.0
77523,29.78,-94.86,TX,26370.0,228883.8,242326.61,252641.78,266319.44,276906.87,289813.73,323335.25,357956.33,355170.36,28158.0,4.0,3.0,2378.0,4529.0
77530,29.79,-95.11,TX,30880.0,103357.34,113963.25,125118.25,136536.26,147100.09,155236.74,174476.07,203883.02,209968.17,73471.0,3.0,2.0,1749.0,4909.0
77531,29.04,-95.4,TX,15956.0,126526.71,138437.04,151239.15,158233.81,170560.0,179928.3,194352.41,209967.81,211712.91,31000.0,3.0,2.0,1911.0,5288.0
77532,29.93,-95.06,TX,30108.0,154044.63,164810.16,176371.34,186693.35,196403.89,205480.81,228609.2,264863.75,267409.18,53914.0,3.0,3.0,2154.0,3523.0
77534,29.21,-95.3,TX,3125.0,159340.02,170248.75,182987.7,192113.29,205331.34,214683.3,232199.47,254770.77,252092.76,4846.0,3.0,2.0,1871.0,3255.0
77535,30.05,-94.92,TX,37418.0,171611.03,187979.6,204418.2,217007.18,228041.93,238794.5,267778.13,297187.15,303173.53,56859.0,4.0,3.0,2298.0,1373.0
77536,29.69,-95.12,TX,33291.0,157008.37,168257.81,179373.09,191330.23,201749.42,210922.08,232627.61,263748.63,267180.48,54933.0,4.0,2.0,2082.0,6581.0
77539,29.46,-95.03,TX,45901.0,161431.64,174819.75,186755.52,194789.81,203219.15,215471.13,241083.96,275754.23,277095.83,83960.0,3.0,3.0,2174.0,4229.0
77541,29.01,-95.33,TX,17989.0,120088.0,128173.15,134338.06,143837.82,155582.37,166089.12,184159.23,207482.33,200124.05,36980.0,3.0,2.0,1474.0,4556.0
77545,29.54,-95.47,TX,25755.0,160186.85,172770.57,180591.35,191727.82,200850.77,208714.5,238593.73,283346.45,283990.3,56828.0,4.0,3.0,2461.0,6352.0
77546,29.51,-95.19,TX,54405.0,226141.2,240778.94,252329.8,262644.47,271575.28,286045.82,322673.8,371618.21,377819.75,70432.0,4.0,3.0,2945.0,3502.0
77547,29.74,-95.24,TX,9702.0,71387.19,78412.61,83926.43,90080.51,105016.95,120533.71,135365.54,154388.1,160272.27,23255.0,3.0,2.0,1352.0,5607.0
77550,29.31,-94.78,TX,22421.0,139717.88,153325.07,169129.07,185254.22,194176.33,210089.22,256601.43,314213.61,321556.66,65209.0,3.0,3.0,2390.0,4356.0
77551,29.28,-94.84,TX,23686.0,129053.15,138689.32,153287.56,162460.63,170562.31,184255.37,216874.99,263753.33,271900.26,52326.0,3.0,2.0,1477.0,3692.0
